Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Local,Local,$ 180.000,325 m² Totales,"https://www.google.com/maps/@-0.00216435992586711,-78.45583512978922,13z?hl=es-ES&gl=US"
Lote,Lote,$ 345.000,1600 m² Totales,Nada
Departamento,Departamento,$ 245.000,91 m² Totales,Nada
Bodega,Bodega,$ 2.000.000,800 m² Totales,"https://www.google.com/maps/@-0.1467189549185529,-78.46938485605214,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 130.000,112 m² Totales,"https://www.google.com/maps/@-0.1882940084267786,-78.47603748423195,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 136.000,85 m² Totales,"https://www.google.com/maps/@-0.1871273509992423,-78.49026234831749,13z?hl=es-ES&gl=US"
Casa,Casa,$ 110.000,90 m² Totales,Nada
Casa,Casa,$ 113.000,149 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Casa,Casa,$ 600.000,563 m² Totales,"https://www.google.com/maps/@-0.1893421786679816,-78.48990451172061,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 213.000,181 m² Totales,"https://www.google.com/maps/@-0.1882940084267786,-78.47603748423195,13z?hl=es-ES&gl=US"
Casa,Casa,$ 400.000,155 m² Totales,"https://www.google.com/maps/@-0.2923523709904102,-78.46812900058016,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 140.000,58 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Lote,Lote,$ 450.000,300 m² Totales,Nada
Lote,Lote,$ 155.000,1106 m² Totales,Nada
Departamento,Departamento,$ 99.000,90 m² Totales,"https://www.google.com/maps/@-0.1691913518292193,-78.47816283783149,13z?hl=es-ES&gl=US"
Lote,Lote,$ 25.000,200 m² Totales,"https://www.google.com/maps/@-0.07891277712796484,-78.4397462465399,13z?hl=es-ES&gl=US"
Lote,Lote,$ 261.000,1443 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 49.900,52 m² Totales,"https://www.google.com/maps/@-0.3007749226264836,-78.53862520358439,13z?hl=es-ES&gl=US"
Lote,Lote,$ 450.000,4500 m² Totales,Nada
Casa,Casa,$ 650.000,550 m² Totales,"https://www.google.com/maps/@-0.1866477109615719,-78.50497669295243,13z?hl=es-ES&gl=US"
Casa,Casa,$ 249.900,444 m² Totales,Nada
Casa,Casa,$ 239.000,407 m² Totales,"https://www.google.com/maps/@-0.1964314124940435,-78.50698501564881,13z?hl=es-ES&gl=US"
Lote,Lote,$ 32.000,811 m² Totales,Nada
Casa,Casa,$ 95.500,115 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 85.000,52 m² Totales,"https://www.google.com/maps/@-0.1683978538846398,-78.48865367781993,13z?hl=es-ES&gl=US"
Casa,Casa,$ 130.000,246 m² Totales,"https://www.google.com/maps/@-0.2587844106212308,-78.55742027500179,13z?hl=es-ES&gl=US"
Lote,Lote,$ 21.000,231 m² Totales,Nada
Casa,Casa,$ 150.000,395 m² Totales,Nada
Lote,Lote,$ 33.000,106 m² Totales,"https://www.google.com/maps/@-0.3372552443480996,-78.47705520365211,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 290.000,286 m² Totales,Nada
Casa,Casa,$ 55.000,156 m² Totales,"https://www.google.com/maps/@-0.3574203530087857,-78.478855439109,13z?hl=es-ES&gl=US"
Casa,Casa,$ 370.000,475 m² Totales,"https://www.google.com/maps/@-0.1930106486416252,-78.47850137796931,13z?hl=es-ES&gl=US"
Casa,Casa,$ 149.000,192 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Casa,Casa,$ 110.000,165 m² Totales,Nada
Lote,Lote,$ 80.000,500 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 210.000,164 m² Totales,"https://www.google.com/maps/@-0.1792163695300718,-78.47295157132282,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 124.229,89 m² Totales,Nada
Lote,Lote,$ 195.000,1812 m² Totales,"https://www.google.com/maps/@-0.1080713112996507,-78.42184932651746,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 148.000,61 m² Totales,"https://www.google.com/maps/@-0.2186786189339041,-78.5134440450616,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 138.622,76 m² Totales,"https://www.google.com/maps/@-0.1816144611382076,-78.48024669757494,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 110.300,73 m² Totales,Nada
Casa,Casa,$ 85.000,285 m² Totales,"https://www.google.com/maps/@-0.09404189146296497,-78.45099384675746,13z?hl=es-ES&gl=US"
Lote,Lote,$ 65.000,2800 m² Totales,Nada
Casa,Casa,$ 111.950,118 m² Totales,Nada
Departamento,Departamento,$ 244.000,122 m² Totales,Nada
Lote,Lote,$ 1.200.000,12955 m² Totales,"https://www.google.com/maps/@-0.04007529562992741,-78.45489696015161,13z?hl=es-ES&gl=US"
Casa,Casa,$ 110.000,106 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 79.000,45 m² Totales,"https://www.google.com/maps/@-0.1989089191888516,-78.48414236307976,13z?hl=es-ES&gl=US"
Casa,Casa,$ 549.000,1600 m² Totales,Nada
Casa,Casa,$ 58.000,100 m² Totales,"https://www.google.com/maps/@-0.3153485161405493,-78.55049221324717,13z?hl=es-ES&gl=US"
Lote,Lote,$ 43.000,190 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 145.800,102 m² Totales,"https://www.google.com/maps/@-0.121306587702066,-78.48934898243658,13z?hl=es-ES&gl=US"
Casa,Casa,$ 75.000,160 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Casa,Casa,$ 480.000,1387 m² Totales,"https://www.google.com/maps/@-0.09307775800534566,-78.47929170525933,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,145 m² Totales,"https://www.google.com/maps/@-0.2574328069001134,-78.5097762807705,13z?hl=es-ES&gl=US"
Lote,Lote,$ 445.000,1106 m² Totales,Nada
Casa,Casa,$ 520.000,990 m² Totales,Nada
Casa,Casa,$ 56.990,165 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Casa,Casa,$ 84.500,136 m² Totales,"https://www.google.com/maps/@-0.3098992291136409,-78.47184136563722,13z?hl=es-ES&gl=US"
Casa,Casa,$ 165.500,200 m² Totales,Nada
Departamento,Departamento,$ 210.000,188 m² Totales,"https://www.google.com/maps/@-0.1672540123417132,-78.47299137616102,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,202 m² Totales,Nada
Lote,Lote,$ 100.000,1722 m² Totales,Nada
Casa,Casa,$ 89.000,84 m² Totales,"https://www.google.com/maps/@-0.1393510007964485,-78.50575753866214,13z?hl=es-ES&gl=US"
Casa,Casa,$ 78.000,114 m² Totales,"https://www.google.com/maps/@-0.1036602780735315,-78.46173934411098,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 71.900,141 m² Totales,"https://www.google.com/maps/@-0.1371165369440809,-78.47342818771178,13z?hl=es-ES&gl=US"
Casa,Casa,$ 85.000,116 m² Totales,"https://www.google.com/maps/@-0.06643064194868253,-78.46461909706186,13z?hl=es-ES&gl=US"
Casa,Casa,$ 185.000,379 m² Totales,Nada
Casa,Casa,$ 180.000,247 m² Totales,"https://www.google.com/maps/@-0.1396527920579061,-78.47805522276234,13z?hl=es-ES&gl=US"
Casa,Casa,$ 105.000,100 m² Totales,"https://www.google.com/maps/@-0.04007529562992741,-78.45489696015161,13z?hl=es-ES&gl=US"
Casa,Casa,$ 189.900,3585 m² Totales,Nada
Departamento,Departamento,$ 153.200,93 m² Totales,Nada
Casa,Casa,$ 450.000,3400 m² Totales,Nada
Departamento,Departamento,$ 66.000,105 m² Totales,Nada
Lote,Lote,$ 103.000,2292 m² Totales,Nada
Casa,Casa,$ 900.000,660 m² Totales,Nada
Casa,Casa,$ 65.000,98 m² Totales,"https://www.google.com/maps/@-0.00216435992586711,-78.45583512978922,13z?hl=es-ES&gl=US"
Casa,Casa,$ 439.900,540 m² Totales,"https://www.google.com/maps/@-0.1634390538934963,-78.49899318896308,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 33.000,51 m² Totales,"https://www.google.com/maps/@-0.2286821044297546,-78.50838473225015,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 115.000,126 m² Totales,Nada
Casa,Casa,$ 419.000,123 m² Totales,"https://www.google.com/maps/@-0.3160612651254021,-78.46576285787373,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 160.000,80 m² Totales,Nada
Departamento,Departamento,$ 32.420,46 m² Totales,"https://www.google.com/maps/@-0.2442427150818114,-78.5164270508223,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 113.900,100 m² Totales,Nada
Casa,Casa,$ 79.900,109 m² Totales,"https://www.google.com/maps/@-0.00216435992586711,-78.45583512978922,13z?hl=es-ES&gl=US"
Casa,Casa,$ 451.000,656 m² Totales,Nada
Lote,Lote,$ 149.900,1532 m² Totales,Nada
Casa,Casa,$ 145.000,146 m² Totales,"https://www.google.com/maps/@-0.3167814342829928,-78.47105020013082,13z?hl=es-ES&gl=US"
Casa,Casa,$ 68.000,84 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Lote,Lote,$ 841.500,18700 m² Totales,"https://www.google.com/maps/@-0.2781950565874727,-78.5411381917503,13z?hl=es-ES&gl=US"
Casa,Casa,$ 77.000,78 m² Totales,Nada
Departamento,Departamento,$ 219.903,113 m² Totales,Nada
Casa,Casa,$ 125.000,207 m² Totales,"https://www.google.com/maps/@-0.1568154781614279,-78.46817930100651,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 100.000,50 m² Totales,"https://www.google.com/maps/@-0.1703882601638573,-78.47869510150784,13z?hl=es-ES&gl=US"
Casa,Casa,$ 69.760,602 m² Totales,"https://www.google.com/maps/@-0.2078388870985807,-78.5118434562873,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 100.000,80 m² Totales,"https://www.google.com/maps/@-0.1482900834248639,-78.46346092645335,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 158.000,113 m² Totales,Nada
Casa,Casa,$ 50.647,64 m² Totales,Nada
Departamento,Departamento,$ 187.258,260 m² Totales,Nada
Departamento,Departamento,$ 115.000,116 m² Totales,"https://www.google.com/maps/@-0.209342317016632,-78.38747909180194,13z?hl=es-ES&gl=US"
Bodega,Bodega,$ 270.000,376 m² Totales,"https://www.google.com/maps/@-0.2722362467460679,-78.55219582926848,13z?hl=es-ES&gl=US"
Casa,Casa,$ 225.000,200 m² Totales,"https://www.google.com/maps/@-0.1582072882048511,-78.47873516425278,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 132.900,127 m² Totales,"https://www.google.com/maps/@-0.1889242405874983,-78.49650352039895,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.100.000,13850 m² Totales,Nada
Departamento,Departamento,$ 130.000,107 m² Totales,"https://www.google.com/maps/@-0.2181497534695498,-78.38491640640193,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 232.400,196 m² Totales,Nada
Casa,Casa,Nada,210 m² Totales,"https://www.google.com/maps/@-0.09804485204867161,-78.48434292607838,13z?hl=es-ES&gl=US"
Lote,Lote,$ 750.000,1445 m² Totales,"https://www.google.com/maps/@-0.2961441861161853,-78.54043518185685,13z?hl=es-ES&gl=US"
Casa,Casa,$ 85.900,100 m² Totales,"https://www.google.com/maps/@-0.08761245909093539,-78.46893007528706,13z?hl=es-ES&gl=US"
Casa,Casa,$ 259.000,432 m² Totales,Nada
Lote,Lote,$ 720.000,22729 m² Totales,"https://www.google.com/maps/@-0.2319699572522097,-78.33708477714232,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 160.000,155 m² Totales,Nada
Casa,Casa,$ 250.000,317 m² Totales,Nada
Casa,Casa,$ 790.000,460 m² Totales,Nada
Departamento,Departamento,$ 169.000,110 m² Totales,Nada
Departamento,Departamento,$ 155.000,126 m² Totales,Nada
Casa,Casa,$ 175.900,191 m² Totales,Nada
Casa,Casa,$ 149.600,160 m² Totales,"https://www.google.com/maps/@-0.3185802188909622,-78.47250591217244,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.819.000,10700 m² Totales,"https://www.google.com/maps/@-0.1840506343109238,-78.38742797064414,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 107.000,124 m² Totales,Nada
Casa,Casa,$ 290.000,365 m² Totales,"https://www.google.com/maps/@-0.1427723627594041,-78.4764678656245,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 21.000,37 m² Totales,"https://www.google.com/maps/@-0.07161321553967188,-78.43164357265601,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 220.000,240 m² Totales,Nada
Departamento,Departamento,$ 165.000,330 m² Totales,Nada
Casa,Casa,$ 80.000,118 m² Totales,"https://www.google.com/maps/@-0.1518243335269311,-78.50213163128147,13z?hl=es-ES&gl=US"
Lote,Lote,$ 149.000,430 m² Totales,Nada
Casa,Casa,Nada,69 m² Totales,Nada
Lote,Lote,$ 950.000,1123 m² Totales,"https://www.google.com/maps/@-0.2055747821847123,-78.49189483719991,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 135.000,115 m² Totales,"https://www.google.com/maps/@-0.1715386447796453,-78.49071885477527,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 85.000,49 m² Totales,"https://www.google.com/maps/@-0.1632000642609778,-78.46292199190631,13z?hl=es-ES&gl=US"
Casa,Casa,$ 159.500,212 m² Totales,"https://www.google.com/maps/@-0.3225075645158803,-78.47094648007231,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.800.000,9150 m² Totales,"https://www.google.com/maps/@-0.1194045581898062,-78.4712337045915,13z?hl=es-ES&gl=US"
Casa,Casa,$ 104.900,138 m² Totales,"https://www.google.com/maps/@-0.04007529562992741,-78.45489696015161,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 187.960,126 m² Totales,"https://www.google.com/maps/@-0.1568194969582551,-78.49684971594368,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 132.935,94 m² Totales,"https://www.google.com/maps/@-0.1932161779456991,-78.48820097725154,13z?hl=es-ES&gl=US"
Casa,Casa,$ 51.440,81 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 115.000,119 m² Totales,Nada
Casa,Casa,$ 108.500,143 m² Totales,"https://www.google.com/maps/@-0.08761245909093539,-78.46893007528706,13z?hl=es-ES&gl=US"
Local,Local,Nada,40 m² Totales,Nada
Departamento,Departamento,$ 78.500,77 m² Totales,Nada
Departamento,Departamento,$ 69.000,120 m² Totales,"https://www.google.com/maps/@-0.1214422450181146,-78.49949118472546,13z?hl=es-ES&gl=US"
Lote,Lote,$ 219.000,978 m² Totales,Nada
Departamento,Departamento,$ 75.900,91 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Lote,Lote,$ 117.000,900 m² Totales,"https://www.google.com/maps/@-0.1350370790851702,-78.4382327261334,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 75.000,166 m² Totales,Nada
Lote,Lote,$ 261.000,420 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Lote,Lote,$ 65.500,998 m² Totales,"https://www.google.com/maps/@-0.1904455754611746,-78.338305763354,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 115.000,66 m² Totales,"https://www.google.com/maps/@-0.08761245909093539,-78.46893007528706,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 72.000,107 m² Totales,"https://www.google.com/maps/@-0.1235108213368824,-78.504845525543,13z?hl=es-ES&gl=US"
Casa,Casa,$ 63.500,97 m² Totales,"https://www.google.com/maps/@-0.00216435992586711,-78.45583512978922,13z?hl=es-ES&gl=US"
Casa,Casa,$ 235.000,545 m² Totales,"https://www.google.com/maps/@-0.2286436963194785,-78.50038538617996,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 189.000,110 m² Totales,"https://www.google.com/maps/@-0.1932161779456991,-78.48820097725154,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 90.000,254 m² Totales,"https://www.google.com/maps/@-0.149628000289255,-78.49142220886831,13z?hl=es-ES&gl=US"
Casa,Casa,$ 52.000,90 m² Totales,"https://www.google.com/maps/@-0.2642384627269776,-78.49744682029333,13z?hl=es-ES&gl=US"
Casa,Casa,$ 131.000,91 m² Totales,Nada
Casa,Casa,$ 75.900,82 m² Totales,Nada
Casa,Casa,$ 105.000,120 m² Totales,"https://www.google.com/maps/@-0.04007529562992741,-78.45489696015161,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 84.000,66 m² Totales,"https://www.google.com/maps/@-0.3366158500101404,-78.47168040995963,13z?hl=es-ES&gl=US"
Lote,Lote,$ 23.000,100 m² Totales,"https://www.google.com/maps/@-0.04007529562992741,-78.45489696015161,13z?hl=es-ES&gl=US"
Casa,Casa,$ 280.000,350 m² Totales,Nada
Departamento,Departamento,$ 57.400,75 m² Totales,"https://www.google.com/maps/@-0.1350370790851702,-78.4382327261334,13z?hl=es-ES&gl=US"
Casa,Casa,$ 74.500,211 m² Totales,"https://www.google.com/maps/@-0.2686339058920137,-78.54011045411592,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 126.000,90 m² Totales,Nada
Departamento,Departamento,$ 235.000,160 m² Totales,"https://www.google.com/maps/@-0.174238995671413,-78.48343653079792,13z?hl=es-ES&gl=US"
Lote,Lote,$ 125.000,395 m² Totales,"https://www.google.com/maps/@-0.1695045545451241,-78.43545963015845,13z?hl=es-ES&gl=US"
Lote,Lote,$ 139.500,1000 m² Totales,"https://www.google.com/maps/@-0.1350370790851702,-78.4382327261334,13z?hl=es-ES&gl=US"
Lote,Lote,$ 999.000,Nada,"https://www.google.com/maps/@-0.2029341059157252,-78.49107384236632,13z?hl=es-ES&gl=US"
Lote,Lote,$ 140.000,2645 m² Totales,Nada
Departamento,Departamento,$ 41.900,76 m² Totales,"https://www.google.com/maps/@-0.1215336432149777,-78.4716052220642,13z?hl=es-ES&gl=US"
Casa,Casa,$ 64.100,72 m² Totales,"https://www.google.com/maps/@-0.00216435992586711,-78.45583512978922,13z?hl=es-ES&gl=US"
Lote,Lote,$ 250.000,743 m² Totales,Nada
Casa,Casa,$ 380.000,223 m² Totales,Nada
Departamento,Departamento,$ 70.000,70 m² Totales,"https://www.google.com/maps/@-0.07806558299341798,-78.4639125226204,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 56.000,92 m² Totales,"https://www.google.com/maps/@-0.1389738687915658,-78.50090652323227,13z?hl=es-ES&gl=US"
Casa,Casa,$ 130.000,422 m² Totales,"https://www.google.com/maps/@-0.2727073947231795,-78.523814753244,13z?hl=es-ES&gl=US"
Casa,Casa,$ 89.000,1 m² Totales,"https://www.google.com/maps/@0.008059844419484962,-78.43913154151618,13z?hl=es-ES&gl=US"
Lote,Lote,$ 720.000,200 m² Totales,"https://www.google.com/maps/@-0.2319699572522097,-78.33708477714232,13z?hl=es-ES&gl=US"
Bodega,Bodega,$ 331.000,930 m² Totales,Nada
Casa,Casa,$ 130.000,153 m² Totales,"https://www.google.com/maps/@-0.3208652555042213,-78.43860844077115,13z?hl=es-ES&gl=US"
Lote,Lote,$ 430.000,110 m² Totales,"https://www.google.com/maps/@-0.1601808003203286,-78.46635520090922,13z?hl=es-ES&gl=US"
Casa,Casa,$ 650.000,469 m² Totales,Nada
Departamento,Departamento,$ 260.000,166 m² Totales,"https://www.google.com/maps/@-0.1858837677145437,-78.47801654721417,13z?hl=es-ES&gl=US"
Lote,Lote,$ 198.000,Nada,Nada
Lote,Lote,$ 165.000,617 m² Totales,Nada
Casa,Casa,$ 66.990,115 m² Totales,Nada
Lote,Lote,$ 167.000,1577 m² Totales,Nada
Casa,Casa,$ 298.000,340 m² Totales,Nada
Casa,Casa,$ 130.000,247 m² Totales,Nada
Departamento,Departamento,$ 113.195,70 m² Totales,"https://www.google.com/maps/@-0.1748076630151248,-78.50196266070661,13z?hl=es-ES&gl=US"
Casa,Casa,$ 490.000,1355 m² Totales,"https://www.google.com/maps/@-0.1294028616008839,-78.47602690461412,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 190.518,60 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 149.000,165 m² Totales,"https://www.google.com/maps/@-0.1074194461873055,-78.48396529848748,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 129.600,87 m² Totales,"https://www.google.com/maps/@-0.1632000642609778,-78.46292199190631,13z?hl=es-ES&gl=US"
Casa,Casa,$ 168.000,258 m² Totales,Nada
Lote,Lote,$ 592.480,2116 m² Totales,Nada
Lote,Lote,$ 261.000,1047 m² Totales,"https://www.google.com/maps/@-0.2003454859863907,-78.3761050943881,13z?hl=es-ES&gl=US"
Casa,Casa,$ 246.500,220 m² Totales,"https://www.google.com/maps/@-0.1577078755516781,-78.4391640725688,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 150.000,90 m² Totales,Nada
Casa,Casa,$ 304.000,200 m² Totales,Nada
Casa,Casa,$ 77.900,154 m² Totales,Nada
Lote,Lote,$ 139.830,1005 m² Totales,"https://www.google.com/maps/@-0.2995828476393161,-78.56924383982377,13z?hl=es-ES&gl=US"
Lote,Lote,$ 380.000,Nada,Nada
Casa,Casa,$ 390.000,517 m² Totales,Nada
Lote,Lote,$ 2.345.000,67000 m² Totales,Nada
Casa,Casa,$ 420.000,460 m² Totales,Nada
Casa,Casa,$ 1.000.000,537 m² Totales,"https://www.google.com/maps/@-0.1914856642891189,-78.4238644031972,13z?hl=es-ES&gl=US"
Casa,Casa,$ 320.000,340 m² Totales,Nada
Casa,Casa,$ 169.000,213 m² Totales,"https://www.google.com/maps/@-0.3160612651254021,-78.46576285787373,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 285.000,250 m² Totales,Nada
Lote,Lote,$ 90.000,501 m² Totales,Nada
Casa,Casa,$ 80.000,92 m² Totales,"https://www.google.com/maps/@-0.3260289958521261,-78.47684439365507,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 346.806,345 m² Totales,"https://www.google.com/maps/@-0.1952985257102183,-78.43606516149299,13z?hl=es-ES&gl=US"
