Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Lote,Lote en venta en Norte De Guayaquil,$ 600.000,6 m² Totales,"https://www.google.com/maps/@-2.099438708531492,-79.90517335413773,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 45.000,Nada,"https://www.google.com/maps/@-2.189862553080534,-79.88993159563947,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 115.000,Nada,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Garzota,$ 98.000,115 m² Totales,"https://www.google.com/maps/@-2.147830347463852,-79.89291613956108,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 222.000,155 m² Totales,"https://www.google.com/maps/@-2.172025563995683,-79.91012842516828,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 145.000,155 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 220.000,9607 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 34.500,72 m² Totales,"https://www.google.com/maps/@-2.057322312471302,-79.95528427190143,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,$ 178.000,Nada,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 90.000,300 m² Totales,"https://www.google.com/maps/@-2.207841017333093,-79.91471836170496,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 85.000,100 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 78.000,Nada,"https://www.google.com/maps/@-2.077569716357044,-79.92161959709414,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 85.000,71 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 65.000,131 m² Totales,"https://www.google.com/maps/@-2.213869976178978,-79.8914313980093,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 665.000,668 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 40.000,15300 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 60.000,88 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 329.000,300 m² Totales,Nada
Casa,Casa en venta en Samanes,$ 120.000,150 m² Totales,"https://www.google.com/maps/@-2.113888203566436,-79.89883956444628,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 350.000,250 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 150.000,150 m² Totales,"https://www.google.com/maps/@-2.125461852731801,-79.89693028356888,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 320.000,236 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 88.000,80 m² Totales,Nada
Casa,Casa en venta en Kennedy Norte,$ 210.000,200 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 148.000,162 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 220.000,750 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Local,Local en venta en Kennedy Norte,$ 1.200.000,1060 m² Totales,"https://www.google.com/maps/@-2.157771976878405,-79.89823699779865,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 700.000,640 m² Totales,Nada
Casa,Casa en venta en Samborondon,$ 890.000,480 m² Totales,Nada
Departamento,Departamento en venta en Puerto Santa Ana,$ 149.000,47 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 165.000,220 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 300.000,220 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 85.000,Nada,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 35.000,180 m² Totales,"https://www.google.com/maps/@-2.243430388579477,-79.88966291678916,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 240.000,158 m² Totales,Nada
Lote,Lote en venta en Sur De Guayaquil,$ 590.000,1000 m² Totales,"https://www.google.com/maps/@-2.253944455643847,-79.90186685686538,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 400.000,864 m² Totales,"https://www.google.com/maps/@-2.072225175946513,-79.92295865120637,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 90.000,82 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 2.750.000,1500 m² Totales,"https://www.google.com/maps/@-2.155820255088859,-79.88711602262971,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 77.000,90 m² Totales,"https://www.google.com/maps/@-2.050470176914849,-79.91343350090231,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,$ 178.000,102 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 235.000,185 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Puerto Santa Ana,$ 109.000,Nada,"https://www.google.com/maps/@-2.179132528854423,-79.87701460397298,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 50.000,1680 m² Totales,"https://www.google.com/maps/@-2.217502614533075,-79.92377795777145,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 213.000,200 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 39.500,72 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 5.990.000,100000 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 88.500,200 m² Totales,"https://www.google.com/maps/@-2.189887952053353,-79.88386224351225,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,$ 1.100.000,733 m² Totales,"https://www.google.com/maps/@-2.175679325053512,-79.90477266899126,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 480.000,900 m² Totales,"https://www.google.com/maps/@-2.155958023193808,-79.92152437658692,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 148.000,125 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 250.000,400 m² Totales,"https://www.google.com/maps/@-2.1638518197668,-79.90674788982061,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Samborondon,$ 950.000,616 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 130.000,100 m² Totales,"https://www.google.com/maps/@-2.1638518197668,-79.90674788982061,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 168.000,145 m² Totales,"https://www.google.com/maps/@-2.205338335646074,-80.06767071520852,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 168.000,378 m² Totales,"https://www.google.com/maps/@-2.099438708531492,-79.90517335413773,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 98.000,319 m² Totales,"https://www.google.com/maps/@-2.19178322106332,-79.94067510821803,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 115.000,58 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 275.000,185 m² Totales,"https://www.google.com/maps/@-2.255559303388818,-79.8763282385547,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 88.000,150 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 210.000,106 m² Totales,"https://www.google.com/maps/@-2.178410637717012,-79.87704903745127,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 65.000,180 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 200.000,359 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 144.500,93 m² Totales,Nada
Departamento,Departamento en venta en Garzota,$ 92.000,90 m² Totales,"https://www.google.com/maps/@-2.151184073895145,-79.8947797195374,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 190.000,206 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 130.000,230 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 27.000,102 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 94.000,160 m² Totales,"https://www.google.com/maps/@-2.240930128063924,-79.89097238739014,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 171.900,120 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 48.500,140 m² Totales,"https://www.google.com/maps/@-2.127688763787294,-79.94248781190574,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 50.000,60 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 230.000,170 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 110.000,200 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 55.300,180 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 69.000,123 m² Totales,Nada
Departamento,Departamento en venta en Sur De Guayaquil,Nada,81 m² Totales,"https://www.google.com/maps/@-2.226652227805702,-79.89997079656418,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 248.000,180 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 89.000,142 m² Totales,"https://www.google.com/maps/@-2.129206832514193,-79.90545129581902,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 48.500,110 m² Totales,"https://www.google.com/maps/@-2.059700891448395,-79.9547228135841,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 171.900,166 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 65.000,128 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 210.000,79 m² Totales,Nada
Local,Local en venta en Norte De Guayaquil,$ 125.000,49 m² Totales,"https://www.google.com/maps/@-2.143945266138868,-79.91044359009793,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 52.000,72 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,102 m² Totales,Nada
Casa,Casa en venta en Ciudad Celeste,$ 248.000,240 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 55.000,106 m² Totales,"https://www.google.com/maps/@-2.283996287255821,-79.88472856274618,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 115.000,96 m² Totales,"https://www.google.com/maps/@-2.175293073655236,-79.90052978710635,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 240.000,220 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,Nada,98 m² Totales,Nada
Departamento,Departamento en venta en Centro De Guayaquil,$ 85.000,120 m² Totales,"https://www.google.com/maps/@-2.188027338369278,-79.88507577153133,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 2.890.000,10000 m² Totales,"https://www.google.com/maps/@-2.105290831848794,-79.93482486761812,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 85.000,80 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 62.000,60 m² Totales,Nada
Local,Local en venta en Centro De Guayaquil,$ 55.000,30 m² Totales,"https://www.google.com/maps/@-2.196156913564392,-79.88510447770813,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 1.500.000,12000 m² Totales,"https://www.google.com/maps/@-2.005932841623204,-79.96409170343236,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 330.000,430 m² Totales,Nada
Departamento,Departamento en venta en Via A La Costa,$ 175.000,88 m² Totales,"https://www.google.com/maps/@-2.18521726909769,-80.00568801847963,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 350.000,340 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 35.000,200 m² Totales,"https://www.google.com/maps/@-2.278195953185896,-79.88626536131729,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,115 m² Totales,"https://www.google.com/maps/@-2.068275508054546,-79.89879198455367,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 42.000,78 m² Totales,"https://www.google.com/maps/@-2.125135897201518,-79.9052280200573,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 289.990,224 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 450.000,575 m² Totales,"https://www.google.com/maps/@-2.224050722525452,-79.93727081902226,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 13.800,200 m² Totales,"https://www.google.com/maps/@-2.202153676164765,-79.92989091795253,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,Nada,237 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 171.675,572 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 124.100,88 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 199.900,228 m² Totales,"https://www.google.com/maps/@-2.139416285861829,-79.8983700855993,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 159.000,423 m² Totales,"https://www.google.com/maps/@-2.221758909839643,-79.8968822755242,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 215.000,190 m² Totales,"https://www.google.com/maps/@-2.218896287721859,-79.92836325160933,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 138.000,225 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 191.000,77 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 249.000,200 m² Totales,"https://www.google.com/maps/@-2.171676193370458,-79.91167417446235,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 16.800.000,9600 m² Totales,"https://www.google.com/maps/@-2.193775385325608,-79.87968356413177,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 171.900,143 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 75.000,91 m² Totales,"https://www.google.com/maps/@-2.204511448078726,-79.89913563551484,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 171.900,158 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 260.000,475 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,Nada,800 m² Totales,"https://www.google.com/maps/@-2.206944473403099,-79.89000489484621,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 40.000,176 m² Totales,"https://www.google.com/maps/@-2.158484741421274,-79.9286750206724,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 220.000,390 m² Totales,"https://www.google.com/maps/@-2.134804934060888,-79.88415956113398,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,Nada,117 m² Totales,"https://www.google.com/maps/@-2.189390838343625,-79.88912948645722,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 66.039,96 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 395.000,320 m² Totales,"https://www.google.com/maps/@-2.217502614533075,-79.92377795777145,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 59.500,84 m² Totales,"https://www.google.com/maps/@-2.057322312471302,-79.95528427190143,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 99.500,120 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 92.500,114 m² Totales,"https://www.google.com/maps/@-2.080946401711666,-79.91880341755574,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.500,142 m² Totales,"https://www.google.com/maps/@-2.283996287255821,-79.88472856274618,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 64.000,230 m² Totales,"https://www.google.com/maps/@-2.253236086622479,-79.8844918209309,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 34.800,112 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 150.000,203 m² Totales,"https://www.google.com/maps/@-2.152926740020942,-79.9050504411099,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 420.000,440 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 50.000,95 m² Totales,"https://www.google.com/maps/@-2.124050778874452,-79.88649022307686,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 39.999,121 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 127.000,127 m² Totales,"https://www.google.com/maps/@-2.162677228330639,-79.94190970771638,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 171.900,110 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 51.500,140 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 155.000,303 m² Totales,"https://www.google.com/maps/@-2.202630091599062,-79.9174207441356,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 21.000,96 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,Nada,100 m² Totales,Nada
Bodega,Bodega en venta en Centro De Guayaquil,$ 47.000,100 m² Totales,"https://www.google.com/maps/@-2.186706378708434,-79.8874946612344,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 220.000,Nada,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 89.000,105 m² Totales,"https://www.google.com/maps/@-2.224050722525452,-79.93727081902226,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 130.000,175 m² Totales,"https://www.google.com/maps/@-2.243644956868806,-79.90664863870376,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 168.000,170 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 420.000,1050 m² Totales,"https://www.google.com/maps/@-2.206944473403099,-79.89000489484621,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Bellavista,$ 95.000,109 m² Totales,"https://www.google.com/maps/@-2.184628940946538,-79.90074068893999,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 120.900,130 m² Totales,"https://www.google.com/maps/@-2.203900937935106,-79.88501998241688,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 209.300,182 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 50.000,95 m² Totales,"https://www.google.com/maps/@-2.124050778874452,-79.88649022307686,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Garzota,Nada,170 m² Totales,"https://www.google.com/maps/@-2.146004129191499,-79.89268830426728,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 87.000,143 m² Totales,"https://www.google.com/maps/@-2.14402365112239,-79.89412774867624,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 125.000,113 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 120.000,162 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 235.000,12214 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 55.300,180 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 58.000,189 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 145.000,65 m² Totales,Nada
